year,FIPS,area_name,age_in_yrs_num,age_in_yrs_char,total,total_male,total_female,nh_white_total,nh_white_male,nh_white_female,nh_black_total,nh_black_male,nh_black_female,hispanic_total,hispanic_male,hispanic_female,nh_asian_total,nh_asian_male,nh_asian_female,nh_other_total,nh_other_male,nh_other_female
2029,157,Fort Bend County,24,24 yrs,14618,7300,7318,4276,2268,2008,2818,1343,1475,3759,1859,1900,3161,1532,1629,604,298,306
2029,157,Fort Bend County,25,25 yrs,15359,7612,7747,4533,2292,2241,3038,1495,1543,3719,1832,1887,3406,1657,1749,663,336,327
2029,157,Fort Bend County,26,26 yrs,15763,7826,7937,4533,2264,2269,3122,1625,1497,3904,1862,2042,3615,1800,1815,589,275,314
2029,157,Fort Bend County,27,27 yrs,15880,8121,7759,4640,2457,2183,3100,1576,1524,3985,1908,2077,3540,1840,1700,615,340,275
2029,157,Fort Bend County,28,28 yrs,16889,8478,8411,4785,2514,2271,3358,1667,1691,4048,1933,2115,4029,2023,2006,669,341,328
2029,157,Fort Bend County,29,29 yrs,17106,8561,8545,4970,2698,2272,3393,1709,1684,4151,1981,2170,3940,1838,2102,652,335,317
2029,157,Fort Bend County,30,30 yrs,17159,8292,8867,4667,2438,2229,3392,1684,1708,4310,1988,2322,4136,1864,2272,654,318,336
2029,157,Fort Bend County,31,31 yrs,17757,8739,9018,4655,2423,2232,3516,1690,1826,4265,2042,2223,4676,2273,2403,645,311,334
2029,157,Fort Bend County,32,32 yrs,17946,8959,8987,4874,2576,2298,3439,1753,1686,4176,1990,2186,4891,2347,2544,566,293,273
2029,157,Fort Bend County,33,33 yrs,18456,9280,9176,4901,2581,2320,3511,1745,1766,4346,2067,2279,5126,2587,2539,572,300,272
2029,157,Fort Bend County,34,34 yrs,18791,9274,9517,4711,2445,2266,3476,1676,1800,4467,2163,2304,5542,2673,2869,595,317,278
2029,157,Fort Bend County,35,35 yrs,19445,9582,9863,4838,2470,2368,3487,1754,1733,4724,2207,2517,5831,2864,2967,565,287,278
2029,157,Fort Bend County,36,36 yrs,19854,10164,9690,4682,2496,2186,3660,1898,1762,4790,2289,2501,6134,3164,2970,588,317,271
2029,157,Fort Bend County,37,37 yrs,18144,9298,8846,4103,2162,1941,3305,1675,1630,4583,2272,2311,5650,2920,2730,503,269,234
2029,157,Fort Bend County,38,38 yrs,16308,8224,8084,2959,1536,1423,2875,1505,1370,4553,2257,2296,5533,2721,2812,388,205,183
2029,157,Fort Bend County,39,39 yrs,15970,7905,8065,2717,1412,1305,2595,1293,1302,4442,2167,2275,5874,2821,3053,342,212,130
2029,157,Fort Bend County,40,40 yrs,15230,7849,7381,2839,1472,1367,2362,1187,1175,4206,2124,2082,5529,2900,2629,294,166,128
2029,157,Fort Bend County,41,41 yrs,14837,7439,7398,3015,1509,1506,2121,945,1176,3964,2090,1874,5449,2741,2708,288,154,134
2029,157,Fort Bend County,42,42 yrs,14782,7651,7131,3241,1611,1630,2065,1010,1055,4041,2075,1966,5092,2783,2309,343,172,171
2029,157,Fort Bend County,43,43 yrs,14658,7446,7212,3283,1686,1597,2009,941,1068,4006,2099,1907,5079,2575,2504,281,145,136
2029,157,Fort Bend County,44,44 yrs,15163,7739,7424,3590,1771,1819,1996,926,1070,3932,1954,1978,5401,2952,2449,244,136,108
2029,157,Fort Bend County,45,45 yrs,13923,6855,7068,3252,1593,1659,1903,862,1041,3666,1826,1840,4806,2434,2372,296,140,156
2029,157,Fort Bend County,46,46 yrs,14233,7071,7162,3635,1797,1838,1948,908,1040,3943,1969,1974,4439,2268,2171,268,129,139
2029,157,Fort Bend County,47,47 yrs,13836,7000,6836,3603,1768,1835,1951,885,1066,3783,1979,1804,4205,2233,1972,294,135,159
2029,157,Fort Bend County,48,48 yrs,13673,6751,6922,3747,1852,1895,2048,920,1128,3782,1868,1914,3755,1955,1800,341,156,185
2029,157,Fort Bend County,49,49 yrs,13651,6619,7032,3797,1846,1951,2262,980,1282,3539,1791,1748,3757,1862,1895,296,140,156
2029,157,Fort Bend County,50,50 yrs,12851,6200,6651,3722,1823,1899,2081,865,1216,3369,1711,1658,3352,1654,1698,327,147,180
2029,157,Fort Bend County,51,51 yrs,12770,6216,6554,3725,1828,1897,2076,882,1194,3388,1734,1654,3249,1613,1636,332,159,173
2029,157,Fort Bend County,52,52 yrs,12612,5913,6699,3739,1827,1912,2184,928,1256,3286,1577,1709,3131,1476,1655,272,105,167
2029,157,Fort Bend County,53,53 yrs,12478,5941,6537,3620,1780,1840,2159,891,1268,3275,1607,1668,3106,1490,1616,318,173,145
2029,157,Fort Bend County,54,54 yrs,13135,6182,6953,4023,1931,2092,2291,958,1333,3305,1648,1657,3166,1454,1712,350,191,159
2029,157,Fort Bend County,55,55 yrs,12750,6016,6734,3881,1940,1941,2418,995,1423,2954,1428,1526,3151,1472,1679,346,181,165
2029,157,Fort Bend County,56,56 yrs,13236,6245,6991,4122,2005,2117,2534,1050,1484,3058,1481,1577,3203,1555,1648,319,154,165
2029,157,Fort Bend County,57,57 yrs,13527,6256,7271,4536,2174,2362,2593,1069,1524,3000,1436,1564,3084,1406,1678,314,171,143
2029,157,Fort Bend County,58,58 yrs,13831,6547,7284,4886,2400,2486,2683,1113,1570,2928,1444,1484,3009,1402,1607,325,188,137
2029,157,Fort Bend County,59,59 yrs,13355,6180,7175,4912,2353,2559,2441,975,1466,2872,1399,1473,2821,1285,1536,309,168,141
2029,157,Fort Bend County,60,60 yrs,12527,5832,6695,4545,2158,2387,2336,976,1360,2599,1284,1315,2731,1248,1483,316,166,150
2029,157,Fort Bend County,61,61 yrs,12005,5638,6367,4485,2264,2221,2266,938,1328,2516,1190,1326,2497,1145,1352,241,101,140
2029,157,Fort Bend County,62,62 yrs,11966,5699,6267,4551,2259,2292,2177,910,1267,2388,1156,1232,2595,1244,1351,255,130,125
2029,157,Fort Bend County,63,63 yrs,11978,5642,6336,4441,2155,2286,2175,913,1262,2472,1172,1300,2635,1273,1362,255,129,126
2029,157,Fort Bend County,64,64 yrs,11937,5617,6320,4754,2344,2410,2167,868,1299,2353,1112,1241,2377,1153,1224,286,140,146
2029,157,Fort Bend County,65,65 yrs,11944,5383,6561,4696,2155,2541,2159,823,1336,2260,1016,1244,2563,1255,1308,266,134,132
2029,157,Fort Bend County,66,66 yrs,12105,5670,6435,4984,2470,2514,2113,852,1261,2162,977,1185,2573,1228,1345,273,143,130
2029,157,Fort Bend County,67,67 yrs,11533,5337,6196,5047,2410,2637,1995,803,1192,2023,937,1086,2178,1052,1126,290,135,155
2029,157,Fort Bend County,68,68 yrs,11717,5260,6457,5121,2379,2742,2084,857,1227,1919,851,1068,2324,1058,1266,269,115,154
2029,157,Fort Bend County,69,69 yrs,12047,5649,6398,5526,2707,2819,2081,874,1207,1895,889,1006,2292,1048,1244,253,131,122
2029,157,Fort Bend County,70,70 yrs,11766,5387,6379,5646,2681,2965,1965,782,1183,1790,818,972,2130,987,1143,235,119,116
2029,157,Fort Bend County,71,71 yrs,11523,5363,6160,5543,2741,2802,1958,766,1192,1723,754,969,2074,981,1093,225,121,104
2029,157,Fort Bend County,72,72 yrs,11089,5173,5916,5402,2674,2728,1847,731,1116,1606,710,896,2000,954,1046,234,104,130
2029,157,Fort Bend County,73,73 yrs,10550,5005,5545,4901,2441,2460,1769,724,1045,1543,706,837,2077,1003,1074,260,131,129
2029,157,Fort Bend County,74,74 yrs,9894,4491,5403,4622,2203,2419,1769,705,1064,1386,578,808,1891,904,987,226,101,125
2029,157,Fort Bend County,75,75 yrs,8906,4098,4808,4192,2050,2142,1528,563,965,1268,520,748,1736,876,860,182,89,93
2029,157,Fort Bend County,76,76 yrs,8703,3971,4732,4056,1931,2125,1462,553,909,1155,501,654,1835,901,934,195,85,110
2029,157,Fort Bend County,77,77 yrs,8063,3620,4443,3872,1922,1950,1375,455,920,1084,471,613,1537,698,839,195,74,121
2029,157,Fort Bend County,78,78 yrs,7266,3287,3979,3392,1622,1770,1190,463,727,918,401,517,1605,735,870,161,66,95
2029,157,Fort Bend County,79,79 yrs,6966,3183,3783,3231,1556,1675,1148,448,700,902,393,509,1527,726,801,158,60,98
2029,157,Fort Bend County,80,80 yrs,6142,2777,3365,2888,1386,1502,1054,384,670,757,328,429,1301,609,692,142,70,72
2029,157,Fort Bend County,81,81 yrs,5765,2587,3178,2853,1359,1494,878,331,547,740,286,454,1164,548,616,130,63,67
2029,157,Fort Bend County,82,82 yrs,5298,2389,2909,2720,1292,1428,732,254,478,669,271,398,1050,514,536,127,58,69
2029,157,Fort Bend County,83,83 yrs,3817,1707,2110,1743,812,931,522,201,321,581,228,353,905,435,470,66,31,35
2029,157,Fort Bend County,84,84 yrs,3489,1512,1977,1657,743,914,463,161,302,475,187,288,816,385,431,78,36,42
2029,157,Fort Bend County,85,85 yrs,3071,1336,1735,1504,700,804,408,125,283,420,148,272,686,340,346,53,23,30
2029,157,Fort Bend County,86,86 yrs,2603,1159,1444,1289,586,703,309,108,201,372,132,240,591,318,273,42,15,27
2029,157,Fort Bend County,87,87 yrs,2044,891,1153,989,436,553,233,77,156,291,119,172,488,244,244,43,15,28
2029,157,Fort Bend County,88,88 yrs,1776,712,1064,817,345,472,208,65,143,290,99,191,435,196,239,26,7,19
2029,157,Fort Bend County,89,89 yrs,1479,619,860,687,289,398,154,49,105,249,87,162,366,185,181,23,9,14
2029,157,Fort Bend County,90,90 yrs,1182,463,719,569,230,339,126,39,87,197,54,143,277,136,141,13,4,9
2029,157,Fort Bend County,91,91 yrs,974,366,608,456,174,282,100,22,78,178,56,122,232,113,119,8,1,7
2029,157,Fort Bend County,92,92 yrs,748,273,475,338,135,203,75,17,58,144,37,107,188,83,105,3,1,2
2029,157,Fort Bend County,93,93 yrs,633,213,420,292,105,187,59,14,45,123,30,93,156,63,93,3,1,2
2029,157,Fort Bend County,94,94 yrs,450,162,288,208,72,136,41,11,30,90,28,62,108,50,58,3,1,2
2029,157,Fort Bend County,95,95+ yrs,1199,368,831,520,156,364,123,24,99,292,73,219,260,114,146,4,1,3
2030,157,Fort Bend County,-1,All Ages,1203029,591772,611257,349633,175182,174451,206651,96027,110624,301750,148220,153530,303268,151498,151770,41727,20845,20882
2030,157,Fort Bend County,0,< 1 yr,16278,8294,7984,3663,1868,1795,2721,1387,1334,5233,2669,2564,3538,1799,1739,1123,571,552
2030,157,Fort Bend County,1,1 yr,16400,8374,8026,3658,1866,1792,2736,1394,1342,5251,2677,2574,3658,1879,1779,1097,558,539
2030,157,Fort Bend County,2,2 yrs,16561,8448,8113,3653,1864,1789,2769,1407,1362,5282,2692,2590,3782,1942,1840,1075,543,532
2030,157,Fort Bend County,3,3 yrs,16699,8543,8156,3636,1858,1778,2794,1419,1375,5309,2706,2603,3907,2028,1879,1053,532,521
2030,157,Fort Bend County,4,4 yrs,16791,8583,8208,3605,1844,1761,2808,1422,1386,5329,2716,2613,4023,2087,1936,1026,514,512
2030,157,Fort Bend County,5,5 yrs,16865,8646,8219,3568,1825,1743,2818,1428,1390,5345,2724,2621,4137,2167,1970,997,502,495
2030,157,Fort Bend County,6,6 yrs,16741,8569,8172,3519,1802,1717,2816,1423,1393,5317,2714,2603,4126,2151,1975,963,479,484
2030,157,Fort Bend County,7,7 yrs,16597,8514,8083,3461,1775,1686,2811,1419,1392,5284,2702,2582,4109,2152,1957,932,466,466
2030,157,Fort Bend County,8,8 yrs,16427,8410,8017,3402,1744,1658,2799,1409,1390,5245,2686,2559,4086,2129,1957,895,442,453
2030,157,Fort Bend County,9,9 yrs,16258,8346,7912,3356,1725,1631,2779,1399,1380,5205,2669,2536,4054,2124,1930,864,429,435
2030,157,Fort Bend County,10,10 yrs,16080,8238,7842,3312,1701,1611,2755,1383,1372,5160,2651,2509,4020,2093,1927,833,410,423
2030,157,Fort Bend County,11,11 yrs,15834,8127,7707,3323,1711,1612,2737,1374,1363,5074,2603,2471,3893,2041,1852,807,398,409
2030,157,Fort Bend County,12,12 yrs,15589,7986,7603,3341,1723,1618,2713,1359,1354,4989,2556,2433,3765,1964,1801,781,384,397
2030,157,Fort Bend County,13,13 yrs,15368,7892,7476,3379,1745,1634,2686,1348,1338,4908,2513,2395,3638,1912,1726,757,374,383
2030,157,Fort Bend County,14,14 yrs,15158,7763,7395,3419,1769,1650,2658,1330,1328,4828,2468,2360,3517,1838,1679,736,358,378
2030,157,Fort Bend County,15,15 yrs,14922,7648,7274,3452,1784,1668,2621,1309,1312,4748,2422,2326,3390,1785,1605,711,348,363
2030,157,Fort Bend County,16,16 yrs,14689,7519,7170,3532,1831,1701,2588,1294,1294,4597,2345,2252,3285,1713,1572,687,336,351
2030,157,Fort Bend County,17,17 yrs,14311,7340,6971,3562,1852,1710,2513,1257,1256,4422,2255,2167,3160,1654,1506,654,322,332
2030,157,Fort Bend County,18,18 yrs,13319,6866,6453,3319,1761,1558,2330,1182,1148,4150,2121,2029,2901,1503,1398,619,299,320
2030,157,Fort Bend County,19,19 yrs,12135,6267,5868,2951,1559,1392,2166,1107,1059,3795,1943,1852,2633,1371,1262,590,287,303
2030,157,Fort Bend County,20,20 yrs,12857,6738,6119,3519,1990,1529,2228,1124,1104,3756,1896,1860,2769,1443,1326,585,285,300
2030,157,Fort Bend County,21,21 yrs,13400,6863,6537,3748,2010,1738,2532,1258,1274,3724,1848,1876,2802,1432,1370,594,315,279
2030,157,Fort Bend County,22,22 yrs,13732,6987,6745,3729,1967,1762,2628,1317,1311,3667,1857,1810,3142,1572,1570,566,274,292
2030,157,Fort Bend County,23,23 yrs,14533,7279,7254,4047,2104,1943,2819,1384,1435,3788,1853,1935,3270,1645,1625,609,293,316
2030,157,Fort Bend County,24,24 yrs,14884,7629,7255,4369,2370,1999,2826,1453,1373,3741,1865,1876,3372,1670,1702,576,271,305
2030,157,Fort Bend County,25,25 yrs,15236,7577,7659,4448,2362,2086,2912,1382,1530,3851,1890,1961,3394,1630,1764,631,313,318
2030,157,Fort Bend County,26,26 yrs,16188,8005,8183,4711,2381,2330,3117,1533,1584,3915,1917,1998,3750,1822,1928,695,352,343
2030,157,Fort Bend County,27,27 yrs,16532,8168,8364,4649,2328,2321,3200,1661,1539,4102,1943,2159,3966,1948,2018,615,288,327
2030,157,Fort Bend County,28,28 yrs,16713,8535,8178,4811,2557,2254,3166,1613,1553,4188,1993,2195,3906,2016,1890,642,356,286
2030,157,Fort Bend County,29,29 yrs,17681,8819,8862,4877,2554,2323,3433,1699,1734,4244,2011,2233,4430,2199,2231,697,356,341
2030,157,Fort Bend County,30,30 yrs,17879,8880,8999,5095,2763,2332,3459,1736,1723,4351,2062,2289,4292,1967,2325,682,352,330
2030,157,Fort Bend County,31,31 yrs,18079,8764,9315,4810,2514,2296,3470,1717,1753,4518,2085,2433,4597,2113,2484,684,335,349
2030,157,Fort Bend County,32,32 yrs,18626,9183,9443,4774,2488,2286,3588,1725,1863,4462,2135,2327,5131,2509,2622,671,326,345
2030,157,Fort Bend County,33,33 yrs,18840,9422,9418,4997,2643,2354,3511,1787,1724,4362,2075,2287,5378,2610,2768,592,307,285
2030,157,Fort Bend County,34,34 yrs,19340,9748,9592,5019,2643,2376,3579,1778,1801,4538,2159,2379,5608,2852,2756,596,316,280
2030,157,Fort Bend County,35,35 yrs,19710,9741,9969,4821,2504,2317,3539,1700,1839,4667,2259,2408,6065,2948,3117,618,330,288
2030,157,Fort Bend County,36,36 yrs,20135,9951,10184,4953,2530,2423,3551,1785,1766,4872,2279,2593,6167,3053,3114,592,304,288
2030,157,Fort Bend County,37,37 yrs,20559,10548,10011,4790,2554,2236,3725,1930,1795,4944,2365,2579,6489,3369,3120,611,330,281
2030,157,Fort Bend County,38,38 yrs,18795,9657,9138,4198,2214,1984,3361,1701,1660,4726,2345,2381,5985,3114,2871,525,283,242
2030,157,Fort Bend County,39,39 yrs,16914,8555,8359,3029,1574,1455,2923,1530,1393,4697,2333,2364,5861,2903,2958,404,215,189
2030,157,Fort Bend County,40,40 yrs,16592,8239,8353,2783,1446,1337,2644,1317,1327,4585,2238,2347,6222,3015,3207,358,223,135
2030,157,Fort Bend County,41,41 yrs,15584,8054,7530,2903,1505,1398,2398,1203,1195,4275,2166,2109,5703,3008,2695,305,172,133
2030,157,Fort Bend County,42,42 yrs,15181,7634,7547,3085,1546,1539,2148,955,1193,4030,2131,1899,5619,2842,2777,299,160,139
2030,157,Fort Bend County,43,43 yrs,15122,7849,7273,3314,1647,1667,2092,1023,1069,4105,2112,1993,5254,2887,2367,357,180,177
2030,157,Fort Bend County,44,44 yrs,14985,7628,7357,3352,1721,1631,2034,950,1084,4074,2140,1934,5235,2667,2568,290,150,140
2030,157,Fort Bend County,45,45 yrs,15533,7962,7571,3678,1820,1858,2026,941,1085,3999,1994,2005,5577,3065,2512,253,142,111
2030,157,Fort Bend County,46,46 yrs,14142,6957,7185,3314,1621,1693,1919,865,1054,3707,1847,1860,4896,2479,2417,306,145,161
2030,157,Fort Bend County,47,47 yrs,14476,7196,7280,3713,1838,1875,1975,921,1054,3987,1992,1995,4524,2311,2213,277,134,143
2030,157,Fort Bend County,48,48 yrs,14056,7110,6946,3673,1801,1872,1967,890,1077,3826,2003,1823,4285,2275,2010,305,141,164
2030,157,Fort Bend County,49,49 yrs,13881,6851,7030,3818,1885,1933,2065,926,1139,3822,1888,1934,3824,1991,1833,352,161,191
2030,157,Fort Bend County,50,50 yrs,13871,6729,7142,3872,1883,1989,2281,986,1295,3580,1815,1765,3830,1898,1932,308,147,161
2030,157,Fort Bend County,51,51 yrs,13011,6269,6742,3790,1857,1933,2093,866,1227,3383,1716,1667,3407,1677,1730,338,153,185
2030,157,Fort Bend County,52,52 yrs,12920,6279,6641,3789,1859,1930,2089,885,1204,3400,1736,1664,3299,1634,1665,343,165,178
2030,157,Fort Bend County,53,53 yrs,12754,5970,6784,3803,1859,1944,2195,929,1266,3297,1578,1719,3180,1495,1685,279,109,170
2030,157,Fort Bend County,54,54 yrs,12613,5996,6617,3677,1806,1871,2169,892,1277,3284,1608,1676,3153,1509,1644,330,181,149
2030,157,Fort Bend County,55,55 yrs,13336,6260,7076,4120,1972,2148,2309,961,1348,3322,1652,1670,3219,1474,1745,366,201,165
2030,157,Fort Bend County,56,56 yrs,12908,6080,6828,3945,1971,1974,2424,993,1431,2975,1437,1538,3208,1492,1716,356,187,169
2030,157,Fort Bend County,57,57 yrs,13394,6305,7089,4186,2033,2153,2538,1046,1492,3081,1491,1590,3260,1575,1685,329,160,169
2030,157,Fort Bend County,58,58 yrs,13687,6317,7370,4607,2207,2400,2594,1062,1532,3021,1446,1575,3141,1425,1716,324,177,147
2030,157,Fort Bend County,59,59 yrs,13982,6602,7380,4957,2430,2527,2683,1107,1576,2946,1452,1494,3061,1419,1642,335,194,141
2030,157,Fort Bend County,60,60 yrs,13513,6242,7271,4989,2389,2600,2441,969,1472,2890,1407,1483,2874,1302,1572,319,175,144
2030,157,Fort Bend County,61,61 yrs,12696,5893,6803,4611,2186,2425,2332,967,1365,2624,1286,1338,2805,1284,1521,324,170,154
2030,157,Fort Bend County,62,62 yrs,12157,5691,6466,4548,2292,2256,2261,929,1332,2538,1189,1349,2562,1177,1385,248,104,144
2030,157,Fort Bend County,63,63 yrs,12111,5750,6361,4611,2285,2326,2169,899,1270,2409,1156,1253,2661,1277,1384,261,133,128
2030,157,Fort Bend County,64,64 yrs,12118,5691,6427,4496,2177,2319,2166,903,1263,2490,1170,1320,2704,1308,1396,262,133,129
2030,157,Fort Bend County,65,65 yrs,12063,5659,6404,4807,2366,2441,2155,855,1300,2366,1107,1259,2441,1187,1254,294,144,150
2030,157,Fort Bend County,66,66 yrs,12083,5434,6649,4755,2179,2576,2160,817,1343,2282,1022,1260,2608,1277,1331,278,139,139
2030,157,Fort Bend County,67,67 yrs,12227,5714,6513,5040,2494,2546,2110,845,1265,2182,981,1201,2612,1246,1366,283,148,135
2030,157,Fort Bend County,68,68 yrs,11629,5365,6264,5099,2430,2669,1990,795,1195,2038,939,1099,2203,1063,1140,299,138,161
2030,157,Fort Bend County,69,69 yrs,11799,5276,6523,5168,2395,2773,2076,846,1230,1930,850,1080,2347,1067,1280,278,118,160
2030,157,Fort Bend County,70,70 yrs,12121,5664,6457,5569,2721,2848,2072,864,1208,1906,889,1017,2314,1056,1258,260,134,126
2030,157,Fort Bend County,71,71 yrs,11832,5400,6432,5678,2688,2990,1953,771,1182,1792,815,977,2167,1004,1163,242,122,120
2030,157,Fort Bend County,72,72 yrs,11563,5360,6203,5564,2743,2821,1943,752,1191,1723,749,974,2102,992,1110,231,124,107
2030,157,Fort Bend County,73,73 yrs,11103,5156,5947,5416,2672,2744,1826,716,1110,1603,703,900,2019,960,1059,239,105,134
2030,157,Fort Bend County,74,74 yrs,10546,4974,5572,4903,2432,2471,1746,707,1039,1538,698,840,2094,1005,1089,265,132,133
2030,157,Fort Bend County,75,75 yrs,9865,4454,5411,4613,2190,2423,1743,687,1056,1377,570,807,1902,905,997,230,102,128
2030,157,Fort Bend County,76,76 yrs,8916,4088,4828,4203,2050,2153,1512,550,962,1250,511,739,1767,888,879,184,89,95
2030,157,Fort Bend County,77,77 yrs,8684,3944,4740,4054,1924,2130,1442,538,904,1134,490,644,1857,907,950,197,85,112
2030,157,Fort Bend County,78,78 yrs,8016,3581,4435,3857,1907,1950,1355,442,913,1061,458,603,1546,699,847,197,75,122
2030,157,Fort Bend County,79,79 yrs,7198,3236,3962,3366,1603,1763,1165,449,716,894,388,506,1612,730,882,161,66,95
2030,157,Fort Bend County,80,80 yrs,6873,3120,3753,3193,1530,1663,1119,430,689,874,378,496,1528,722,806,159,60,99
2030,157,Fort Bend County,81,81 yrs,6007,2699,3308,2805,1337,1468,1010,361,649,750,319,431,1302,614,688,140,68,72
2030,157,Fort Bend County,82,82 yrs,5599,2492,3107,2750,1299,1451,837,310,527,731,277,454,1153,545,608,128,61,67
2030,157,Fort Bend County,83,83 yrs,5119,2288,2831,2608,1228,1380,693,235,458,656,260,396,1038,509,529,124,56,68
2030,157,Fort Bend County,84,84 yrs,3673,1627,2046,1660,766,894,492,185,307,565,216,349,892,430,462,64,30,34
2030,157,Fort Bend County,85,85 yrs,3332,1429,1903,1568,696,872,433,147,286,458,176,282,799,377,422,74,33,41
2030,157,Fort Bend County,86,86 yrs,2885,1242,1643,1409,649,760,374,112,262,402,138,264,653,323,330,47,20,27
2030,157,Fort Bend County,87,87 yrs,2428,1068,1360,1195,536,659,281,96,185,354,123,231,559,299,260,39,14,25
2030,157,Fort Bend County,88,88 yrs,1879,808,1071,906,393,513,211,68,143,272,109,163,454,226,228,36,12,24
2030,157,Fort Bend County,89,89 yrs,1618,639,979,737,306,431,185,57,128,270,90,180,403,180,223,23,6,17
2030,157,Fort Bend County,90,90 yrs,1330,547,783,612,252,360,135,42,93,229,78,151,334,168,166,20,7,13
2030,157,Fort Bend County,91,91 yrs,1047,403,644,498,197,301,109,32,77,178,48,130,252,123,129,10,3,7
2030,157,Fort Bend County,92,92 yrs,847,313,534,392,146,246,84,18,66,158,48,110,206,100,106,7,1,6
2030,157,Fort Bend County,93,93 yrs,643,229,414,283,110,173,65,14,51,125,31,94,167,73,94,3,1,2
2030,157,Fort Bend County,94,94 yrs,525,172,353,237,82,155,48,11,37,106,25,81,132,53,79,2,1,1
2030,157,Fort Bend County,95,95+ yrs,1301,415,886,549,168,381,130,27,103,312,82,230,306,137,169,4,1,3
2031,157,Fort Bend County,-1,All Ages,1245447,612798,632649,357739,179259,178480,211332,98175,113157,312593,153425,159168,319589,159840,159749,44194,22099,22095
2031,157,Fort Bend County,0,< 1 yr,16689,8517,8172,3727,1900,1827,2734,1396,1338,5370,2739,2631,3687,1884,1803,1171,598,573
2031,157,Fort Bend County,1,1 yr,16848,8589,8259,3735,1906,1829,2756,1401,1355,5392,2749,2643,3817,1951,1866,1148,582,566
2031,157,Fort Bend County,2,2 yrs,17057,8717,8340,3747,1913,1834,2795,1422,1373,5432,2769,2663,3955,2041,1914,1128,572,556
2031,157,Fort Bend County,3,3 yrs,17230,8797,8433,3742,1911,1831,2830,1436,1394,5463,2784,2679,4088,2109,1979,1107,557,550
2031,157,Fort Bend County,4,4 yrs,17380,8900,8480,3724,1904,1820,2856,1449,1407,5492,2799,2693,4224,2202,2022,1084,546,538
2031,157,Fort Bend County,5,5 yrs,17479,8945,8534,3692,1890,1802,2870,1452,1418,5511,2809,2702,4350,2267,2083,1056,527,529
